actas_counted,actas_percentage,actas_total,blank_votes,created_at,id,null_votes,percentage_gap,pos1_candidate_name,pos1_percentage,pos1_votes,pos2_candidate_id,pos2_candidate_name,pos2_party_id,pos2_party_name,pos2_percentage,pos2_percentage_emitted,pos2_votes,pos3_candidate_id,pos3_candidate_name,pos3_party_id,pos3_party_name,pos3_percentage,pos3_percentage_emitted,pos3_votes,region_code,timestamp,total_emitted_votes,total_valid_votes,vote_gap
3863,96.987,3983,95834,2026-04-27T22:45:05.107331+00:00,1068,47207,18.118,ROBERTO HELBERT SANCHEZ PALOMINO,22.856,154052,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,22.856,18.855,154052,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,4.738,3.909,31935,070000,2026-04-28T03:45:04.72813+00:00,817046,674005,122117
3561,99.192,3590,99640,2026-04-27T22:45:06.065222+00:00,1069,49500,2.172,KEIKO SOFIA FUJIMORI HIGUCHI,26.421,174897,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.746,8.77,71135,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,8.574,6.997,56757,130000,2026-04-28T03:45:05.742254+00:00,811104,661964,14378
28224,96.502,29247,536625,2026-04-27T22:45:06.296734+00:00,1070,248373,-16.597,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.881,1169249,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.284,2.897,193143,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.881,17.54,1169249,140000,2026-04-28T03:45:05.794815+00:00,6666233,5881235,-976106
89340,96.307,92766,2276521,2026-04-27T23:15:02.851843+00:00,1071,984280,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.072,2763449,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.023,1949161,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.898,1924840,TOTAL,2026-04-28T04:15:02.496598+00:00,19447527,16186726,24321
87025,96.455,90223,2208718,2026-04-27T23:15:03.140623+00:00,1072,963656,0.555,KEIKO SOFIA FUJIMORI HIGUCHI,17.076,2715630,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.18,1941821,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.655,9.717,1853473,PERU,2026-04-28T04:15:02.537287+00:00,19075466,15903092,88348
28227,96.512,29247,536625,2026-04-27T23:15:05.366573+00:00,1073,248373,-16.597,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.881,1169249,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.284,2.897,193143,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.881,17.54,1169249,140000,2026-04-28T04:15:04.933571+00:00,6666233,5881235,-976106
89353,96.321,92766,2276521,2026-04-27T23:30:04.594191+00:00,1074,984280,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.072,2763449,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.023,1949161,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.898,1924840,TOTAL,2026-04-28T04:30:03.99429+00:00,19447527,16186726,24321
28227,96.512,29247,536697,2026-04-27T23:30:07.015934+00:00,1075,248423,-16.595,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.879,1169286,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.284,2.898,193188,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.879,17.538,1169286,140000,2026-04-28T04:30:06.557315+00:00,6666996,5881876,-976098
583,92.247,632,19837,2026-04-27T23:30:08.434477+00:00,1076,8439,0.938,KEIKO SOFIA FUJIMORI HIGUCHI,33.876,34687,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,6.864,5.378,7028,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.926,4.644,6068,230000,2026-04-28T04:30:08.001645+00:00,130670,102394,960
89353,96.321,92766,2276588,2026-04-28T00:15:03.424717+00:00,1077,984309,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.073,2763665,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.023,1949180,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.897,1924857,TOTAL,2026-04-28T05:15:02.487443+00:00,19448031,16187134,24323
87027,96.458,90223,2208785,2026-04-28T00:15:03.873913+00:00,1078,963685,0.555,KEIKO SOFIA FUJIMORI HIGUCHI,17.077,2715846,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.18,1941840,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.655,9.716,1853490,PERU,2026-04-28T05:15:02.527932+00:00,19075970,15903500,88350
585,92.563,632,19904,2026-04-28T00:15:07.32858+00:00,1079,8468,0.936,KEIKO SOFIA FUJIMORI HIGUCHI,33.952,34903,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,6.855,5.372,7047,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.919,4.639,6085,230000,2026-04-28T05:15:07.027694+00:00,131174,102802,962
89355,96.323,92766,2276588,2026-04-28T00:30:04.690513+00:00,1080,984309,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.073,2763665,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.042,10.023,1949180,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.897,1924857,TOTAL,2026-04-28T05:30:04.038593+00:00,19448031,16187134,24323
87027,96.458,90223,2209015,2026-04-28T09:00:05.245083+00:00,1081,963774,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.078,2716282,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.179,1941964,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.654,9.716,1853631,PERU,2026-04-28T14:00:04.772329+00:00,19078090,15905301,88333
87036,96.468,90223,2209015,2026-04-28T09:15:03.721513+00:00,1082,963774,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.078,2716282,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.179,1941964,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.654,9.716,1853631,PERU,2026-04-28T14:15:02.815813+00:00,19078090,15905301,88333
89355,96.323,92766,2276818,2026-04-28T09:15:04.111196+00:00,1083,984398,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2764101,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949304,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.897,1924998,TOTAL,2026-04-28T14:15:02.856619+00:00,19450151,16188935,24306
28236,96.543,29247,536927,2026-04-28T09:15:06.661565+00:00,1084,248512,-16.59,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.876,1169427,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.286,2.899,193312,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.876,17.535,1169427,140000,2026-04-28T14:15:06.196143+00:00,6669116,5883677,-976115
89364,96.333,92766,2276818,2026-04-28T09:30:05.025459+00:00,1085,984398,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2764101,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949304,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.897,1924998,TOTAL,2026-04-28T14:30:04.29337+00:00,19450151,16188935,24306
87046,96.479,90223,2209371,2026-04-28T10:00:05.514867+00:00,1086,963887,0.555,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2716782,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.178,1942117,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.654,9.716,1853777,PERU,2026-04-28T15:00:04.777415+00:00,19080584,15907326,88340
89374,96.343,92766,2277174,2026-04-28T10:00:05.945778+00:00,1087,984511,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764601,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.04,10.022,1949457,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.897,1925144,TOTAL,2026-04-28T15:00:04.819474+00:00,19452645,16190960,24313
28246,96.577,29247,537283,2026-04-28T10:00:08.991553+00:00,1088,248625,-16.584,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.871,1169573,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.287,2.9,193465,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.871,17.531,1169573,140000,2026-04-28T15:00:08.28126+00:00,6671610,5885702,-976108
87046,96.479,90223,2209689,2026-04-28T10:30:04.640435+00:00,1089,964081,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2717069,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.179,1942367,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.653,9.715,1853935,PERU,2026-04-28T15:30:03.934367+00:00,19082739,15908969,88432
89374,96.343,92766,2277492,2026-04-28T10:30:04.886113+00:00,1090,984705,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764888,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949707,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925302,TOTAL,2026-04-28T15:30:03.976335+00:00,19454800,16192603,24405
28246,96.577,29247,537388,2026-04-28T10:30:07.331112+00:00,1091,248693,-16.584,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.871,1169687,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.287,2.9,193497,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.871,17.53,1169687,140000,2026-04-28T15:30:06.830382+00:00,6672567,5886486,-976190
89384,96.354,92766,2277492,2026-04-28T10:45:03.024919+00:00,1092,984705,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764888,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949707,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925302,TOTAL,2026-04-28T15:45:02.68953+00:00,19454800,16192603,24405
87056,96.49,90223,2209689,2026-04-28T10:45:03.452928+00:00,1093,964081,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2717069,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.179,1942367,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.653,9.715,1853935,PERU,2026-04-28T15:45:02.690942+00:00,19082739,15908969,88432
1295,98.33,1317,39148,2026-04-28T10:45:04.222433+00:00,1094,14317,37.818,ROBERTO HELBERT SANCHEZ PALOMINO,40.976,81091,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,40.976,32.26,81091,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.158,2.486,6250,030000,2026-04-28T15:45:03.822338+00:00,251364,197899,74841
28250,96.591,29247,537388,2026-04-28T10:45:06.193527+00:00,1095,248693,-16.584,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.871,1169687,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.287,2.9,193497,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.871,17.53,1169687,140000,2026-04-28T15:45:05.801341+00:00,6672567,5886486,-976190
89385,96.355,92766,2277539,2026-04-28T11:30:04.30072+00:00,1096,984726,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764912,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949735,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925314,TOTAL,2026-04-28T16:30:03.755225+00:00,19455037,16192772,24421
87057,96.491,90223,2209736,2026-04-28T11:30:04.713014+00:00,1097,964102,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2717093,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.179,1942395,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.653,9.715,1853947,PERU,2026-04-28T16:30:03.79691+00:00,19082976,15909138,88448
484,95.464,507,17541,2026-04-28T11:30:07.506151+00:00,1098,4812,19.914,ROBERTO HELBERT SANCHEZ PALOMINO,23.308,17997,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.308,18.075,17997,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.394,2.632,2621,160000,2026-04-28T16:30:06.81115+00:00,99568,77215,15376
87058,96.492,90223,2209760,2026-04-28T12:15:03.590164+00:00,1099,964123,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2717132,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.179,1942398,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.653,9.715,1853956,PERU,2026-04-28T17:15:02.945399+00:00,19083210,15909327,88442
89385,96.355,92766,2277563,2026-04-28T12:15:14.379545+00:00,1100,984747,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764951,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949738,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925323,TOTAL,2026-04-28T17:15:02.946819+00:00,19455271,16192961,24415
5204,98.152,5302,155977,2026-04-28T12:15:16.588863+00:00,1101,72524,1.166,KEIKO SOFIA FUJIMORI HIGUCHI,20.226,185586,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,9.393,7.52,86183,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,8.227,6.587,75490,120000,2026-04-28T17:15:16.175758+00:00,1146050,917549,10693
89386,96.356,92766,2277563,2026-04-28T12:30:05.047203+00:00,1102,984747,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764951,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949738,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925323,TOTAL,2026-04-28T17:30:03.951416+00:00,19455271,16192961,24415
87059,96.493,90223,2209789,2026-04-28T13:45:03.338367+00:00,1103,964153,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.079,2717159,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.209,10.179,1942412,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.653,9.715,1853969,PERU,2026-04-28T18:45:02.677536+00:00,19083464,15909522,88443
89386,96.356,92766,2277592,2026-04-28T13:45:03.764299+00:00,1104,984777,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764978,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949752,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925336,TOTAL,2026-04-28T18:45:02.718277+00:00,19455525,16193156,24416
3594,97.372,3691,104141,2026-04-28T13:45:06.177568+00:00,1105,40864,4.646,KEIKO SOFIA FUJIMORI HIGUCHI,17.015,105514,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.248,9.927,75956,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,7.602,6.162,47145,110000,2026-04-28T18:45:05.602685+00:00,765130,620125,28811
89387,96.358,92766,2277592,2026-04-28T14:00:05.424861+00:00,1106,984777,0.151,KEIKO SOFIA FUJIMORI HIGUCHI,17.075,2764978,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1949752,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.89,9.896,1925336,TOTAL,2026-04-28T19:00:04.633047+00:00,19455525,16193156,24416
89387,96.358,92766,2278142,2026-04-28T16:00:05.64736+00:00,1107,985067,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2765560,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.039,10.021,1950039,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.889,9.895,1925677,TOTAL,2026-04-28T21:00:04.920017+00:00,19460247,16197038,24362
87059,96.493,90223,2210202,2026-04-28T16:00:06.161506+00:00,1108,964430,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.078,2717677,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.208,10.178,1942681,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.652,9.714,1854264,PERU,2026-04-28T21:00:04.921432+00:00,19087755,15913123,88417
2328,91.545,2543,67940,2026-04-28T16:00:06.410936+00:00,1109,20637,-22.561,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.153,71413,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.592,1.975,7358,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.153,19.172,71413,EXTRANJERO,2026-04-28T21:00:05.791001+00:00,372492,283915,-64055
89408,96.38,92766,2278142,2026-04-28T16:15:03.531871+00:00,1110,985067,0.15,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2765560,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.039,10.021,1950039,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.889,9.895,1925677,TOTAL,2026-04-28T21:15:02.721124+00:00,19460247,16197038,24362
87078,96.514,90223,2210202,2026-04-28T16:15:03.791366+00:00,1111,964430,0.556,KEIKO SOFIA FUJIMORI HIGUCHI,17.078,2717677,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.208,10.178,1942681,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.652,9.714,1854264,PERU,2026-04-28T21:15:02.762493+00:00,19087755,15913123,88417
2330,91.624,2543,67940,2026-04-28T16:15:04.115669+00:00,1112,20637,-22.561,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.153,71413,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.592,1.975,7358,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.153,19.172,71413,EXTRANJERO,2026-04-28T21:15:02.818481+00:00,372492,283915,-64055
3613,97.887,3691,104554,2026-04-28T16:15:05.79962+00:00,1113,41141,4.615,KEIKO SOFIA FUJIMORI HIGUCHI,17.0,106032,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.221,9.907,76225,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,7.606,6.166,47440,110000,2026-04-28T21:15:05.395864+00:00,769421,623726,28785
87095,96.533,90223,2210610,2026-04-28T17:00:05.23283+00:00,1114,964627,0.553,KEIKO SOFIA FUJIMORI HIGUCHI,17.078,2718190,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.207,10.177,1942889,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.654,9.715,1854834,PERU,2026-04-28T22:00:04.787033+00:00,19091527,15916290,88055
89429,96.403,92766,2278704,2026-04-28T17:00:05.60053+00:00,1115,985320,0.147,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2766154,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.038,10.019,1950256,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.891,9.897,1926360,TOTAL,2026-04-28T22:00:04.82882+00:00,19464692,16200668,23896
2334,91.781,2543,68094,2026-04-28T17:00:05.865278+00:00,1116,20693,-22.561,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,25.152,71526,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,2.591,1.974,7367,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,25.152,19.167,71526,EXTRANJERO,2026-04-28T22:00:04.886418+00:00,373165,284378,-64159
3375,97.206,3472,101435,2026-04-28T17:00:06.375244+00:00,1117,48465,8.828,KEIKO SOFIA FUJIMORI HIGUCHI,17.982,95156,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.872,11.589,78696,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.044,4.71,31981,020000,2026-04-28T22:00:05.98643+00:00,679060,529160,46715
3621,98.103,3691,104756,2026-04-28T17:00:07.909623+00:00,1118,41218,4.611,KEIKO SOFIA FUJIMORI HIGUCHI,16.994,106235,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.217,9.904,76375,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,7.606,6.166,47547,110000,2026-04-28T22:00:07.430812+00:00,771118,625144,28828
28258,96.618,29247,537534,2026-04-28T17:00:08.48447+00:00,1119,248789,-16.586,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.873,1170150,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.287,2.899,193515,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.873,17.532,1170150,140000,2026-04-28T22:00:08.054746+00:00,6674459,5888136,-976635
89461,96.437,92766,2279681,2026-04-28T18:00:05.436704+00:00,1120,985869,0.152,KEIKO SOFIA FUJIMORI HIGUCHI,17.074,2766867,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.041,10.022,1951392,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.889,9.895,1926685,TOTAL,2026-04-28T23:00:04.965987+00:00,19471138,16205588,24707
87095,96.533,90223,2211587,2026-04-28T18:00:05.862344+00:00,1121,965176,0.558,KEIKO SOFIA FUJIMORI HIGUCHI,17.077,2718903,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.21,10.179,1944025,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.652,9.714,1855159,PERU,2026-04-28T23:00:04.967373+00:00,19097973,15921210,88866
1238,96.87,1278,35277,2026-04-28T18:00:06.254283+00:00,1122,14757,32.65,ROBERTO HELBERT SANCHEZ PALOMINO,36.34,57999,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,36.34,27.667,57999,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.69,2.81,5890,010000,2026-04-28T23:00:05.56506+00:00,209633,159599,52109
3375,97.206,3472,101808,2026-04-28T18:00:06.528688+00:00,1123,48606,8.899,KEIKO SOFIA FUJIMORI HIGUCHI,17.967,95266,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.935,11.635,79190,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.036,4.702,32007,020000,2026-04-28T23:00:05.934953+00:00,680642,530228,47183
4183,99.241,4215,74409,2026-04-28T18:00:06.983488+00:00,1124,38589,-0.524,JORGE NIETO MONTESINOS,18.654,163160,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,10.073,8.921,88107,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,10.597,9.385,92691,040000,2026-04-28T23:00:06.648247+00:00,987656,874658,-4584
5204,98.152,5302,156119,2026-04-28T18:00:08.424835+00:00,1125,72606,1.169,KEIKO SOFIA FUJIMORI HIGUCHI,20.225,185759,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,9.394,7.521,86280,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,8.225,6.585,75538,120000,2026-04-28T23:00:07.93427+00:00,1147168,918443,10742
